queryID,query_name,qstart,qend,refID,ref_name,rstart,rend,identity,evalue,qproduct,qgeneID,rproduct,rgeneID,merged_query,merged_query_name,merged_ref,merged_ref_name
yaccob,Yaccob_contig_1,9588,11997,rage,Rage_contig_1,9465,11994,99.8,0,tail length tape measure protein,JZFESBBW_CDS_0021,tail length tape measure protein,MOJOLAXZ_CDS_0020,yaccob - JZFESBBW_CDS_0021,yaccob - JZFESBBW_CDS_0021 - tail length tape measure protein,rage - MOJOLAXZ_CDS_0020,rage - MOJOLAXZ_CDS_0020 - tail length tape measure protein
yaccob,Yaccob_contig_1,39338,39524,rage,Rage_contig_1,39327,39513,100,3.94E-39,hypothetical protein,JZFESBBW_CDS_0076,hypothetical protein,MOJOLAXZ_CDS_0079,yaccob - JZFESBBW_CDS_0076,yaccob - JZFESBBW_CDS_0076 - hypothetical protein,rage - MOJOLAXZ_CDS_0079,rage - MOJOLAXZ_CDS_0079 - hypothetical protein
yaccob,Yaccob_contig_1,39523,40513,rage,Rage_contig_1,39512,40376,100,4.37E-178,DNA primase,JZFESBBW_CDS_0077,DNA primase,MOJOLAXZ_CDS_0080,yaccob - JZFESBBW_CDS_0077,yaccob - JZFESBBW_CDS_0077 - DNA primase,rage - MOJOLAXZ_CDS_0080,rage - MOJOLAXZ_CDS_0080 - DNA primase
yaccob,Yaccob_contig_1,42224,42338,rage,Rage_contig_1,42211,42325,100,8.06E-21,hypothetical protein,JZFESBBW_CDS_0079,hypothetical protein,MOJOLAXZ_CDS_0083,yaccob - JZFESBBW_CDS_0079,yaccob - JZFESBBW_CDS_0079 - hypothetical protein,rage - MOJOLAXZ_CDS_0083,rage - MOJOLAXZ_CDS_0083 - hypothetical protein
yaccob,Yaccob_contig_1,4896,5172,rage,Rage_contig_1,4896,5172,100,2.04E-60,hypothetical protein,JZFESBBW_CDS_0011,hypothetical protein,MOJOLAXZ_CDS_0010,yaccob - JZFESBBW_CDS_0011,yaccob - JZFESBBW_CDS_0011 - hypothetical protein,rage - MOJOLAXZ_CDS_0010,rage - MOJOLAXZ_CDS_0010 - hypothetical protein
yaccob,Yaccob_contig_1,5511,6066,rage,Rage_contig_1,5510,6065,100,3.23E-126,head-tail adaptor Ad1,JZFESBBW_CDS_0013,head-tail adaptor Ad1,MOJOLAXZ_CDS_0012,yaccob - JZFESBBW_CDS_0013,yaccob - JZFESBBW_CDS_0013 - head-tail adaptor Ad1,rage - MOJOLAXZ_CDS_0012,rage - MOJOLAXZ_CDS_0012 - head-tail adaptor Ad1
yaccob,Yaccob_contig_1,6483,6912,rage,Rage_contig_1,6480,6909,100,3.47E-96,tail terminator,JZFESBBW_CDS_0015,tail terminator,MOJOLAXZ_CDS_0015,yaccob - JZFESBBW_CDS_0015,yaccob - JZFESBBW_CDS_0015 - tail terminator,rage - MOJOLAXZ_CDS_0015,rage - MOJOLAXZ_CDS_0015 - tail terminator
yaccob,Yaccob_contig_1,8281,8713,rage,Rage_contig_1,8278,8710,100,4.42E-94,Tail assembly chaperone,JZFESBBW_CDS_0017,Tail assembly chaperone,MOJOLAXZ_CDS_0017,yaccob - JZFESBBW_CDS_0017,yaccob - JZFESBBW_CDS_0017 - Tail assembly chaperone,rage - MOJOLAXZ_CDS_0017,rage - MOJOLAXZ_CDS_0017 - Tail assembly chaperone
yaccob,Yaccob_contig_1,8915,9077,rage,Rage_contig_1,8911,9073,100,4.00E-35,tail chaperonin,JZFESBBW_CDS_0019,tail chaperonin,MOJOLAXZ_CDS_0018,yaccob - JZFESBBW_CDS_0019,yaccob - JZFESBBW_CDS_0019 - tail chaperonin,rage - MOJOLAXZ_CDS_0018,rage - MOJOLAXZ_CDS_0018 - tail chaperonin
yaccob,Yaccob_contig_1,18310,20143,rage,Rage_contig_1,17888,20246,100,1.25E-306,central tail fiber J,JZFESBBW_CDS_0032,central tail fiber J,MOJOLAXZ_CDS_0031,yaccob - JZFESBBW_CDS_0032,yaccob - JZFESBBW_CDS_0032 - central tail fiber J,rage - MOJOLAXZ_CDS_0031,rage - MOJOLAXZ_CDS_0031 - central tail fiber J
yaccob,Yaccob_contig_1,13546,14116,rage,Rage_contig_1,13543,13954,100,1.74E-76,tail fiber protein,JZFESBBW_CDS_0024,tail fiber protein,MOJOLAXZ_CDS_0023,yaccob - JZFESBBW_CDS_0024,yaccob - JZFESBBW_CDS_0024 - tail fiber protein,rage - MOJOLAXZ_CDS_0023,rage - MOJOLAXZ_CDS_0023 - tail fiber protein
yaccob,Yaccob_contig_1,15572,15818,rage,Rage_contig_1,15546,15906,100,3.51E-42,tail protein,JZFESBBW_CDS_0027,virion structural protein,MOJOLAXZ_CDS_0026,yaccob - JZFESBBW_CDS_0027,yaccob - JZFESBBW_CDS_0027 - tail protein,rage - MOJOLAXZ_CDS_0026,rage - MOJOLAXZ_CDS_0026 - virion structural protein
yaccob,Yaccob_contig_1,16344,16776,rage,Rage_contig_1,16340,16772,100,2.04E-102,minor tail protein,JZFESBBW_CDS_0029,minor tail protein,MOJOLAXZ_CDS_0029,yaccob - JZFESBBW_CDS_0029,yaccob - JZFESBBW_CDS_0029 - minor tail protein,rage - MOJOLAXZ_CDS_0029,rage - MOJOLAXZ_CDS_0029 - minor tail protein
yaccob,Yaccob_contig_1,16753,17878,rage,Rage_contig_1,16749,17874,100,5.10E-251,central tail fiber J,JZFESBBW_CDS_0030,central tail fiber J,MOJOLAXZ_CDS_0030,yaccob - JZFESBBW_CDS_0030,yaccob - JZFESBBW_CDS_0030 - central tail fiber J,rage - MOJOLAXZ_CDS_0030,rage - MOJOLAXZ_CDS_0030 - central tail fiber J
yaccob,Yaccob_contig_1,28027,27682,rage,Rage_contig_1,28022,27677,100,1.56E-74,hypothetical protein,JZFESBBW_CDS_0052,hypothetical protein,MOJOLAXZ_CDS_0052,yaccob - JZFESBBW_CDS_0052,yaccob - JZFESBBW_CDS_0052 - hypothetical protein,rage - MOJOLAXZ_CDS_0052,rage - MOJOLAXZ_CDS_0052 - hypothetical protein
yaccob,Yaccob_contig_1,29642,29183,rage,Rage_contig_1,29636,29138,99.3,1.28E-103,DNA helicase,JZFESBBW_CDS_0054,DNA helicase,MOJOLAXZ_CDS_0055,yaccob - JZFESBBW_CDS_0054,yaccob - JZFESBBW_CDS_0054 - DNA helicase,rage - MOJOLAXZ_CDS_0055,rage - MOJOLAXZ_CDS_0055 - DNA helicase
yaccob,Yaccob_contig_1,29992,29824,rage,Rage_contig_1,29986,29818,100,8.89E-36,hypothetical protein,JZFESBBW_CDS_0056,hypothetical protein,MOJOLAXZ_CDS_0057,yaccob - JZFESBBW_CDS_0056,yaccob - JZFESBBW_CDS_0056 - hypothetical protein,rage - MOJOLAXZ_CDS_0057,rage - MOJOLAXZ_CDS_0057 - hypothetical protein
yaccob,Yaccob_contig_1,32429,32315,rage,Rage_contig_1,32422,32308,100,3.21E-22,hypothetical protein,JZFESBBW_CDS_0059,hypothetical protein,MOJOLAXZ_CDS_0060,yaccob - JZFESBBW_CDS_0059,yaccob - JZFESBBW_CDS_0059 - hypothetical protein,rage - MOJOLAXZ_CDS_0060,rage - MOJOLAXZ_CDS_0060 - hypothetical protein
yaccob,Yaccob_contig_1,38345,38198,rage,Rage_contig_1,38334,38187,100,4.74E-31,protease,JZFESBBW_CDS_0071,protease,MOJOLAXZ_CDS_0074,yaccob - JZFESBBW_CDS_0071,yaccob - JZFESBBW_CDS_0071 - protease,rage - MOJOLAXZ_CDS_0074,rage - MOJOLAXZ_CDS_0074 - protease
yaccob,Yaccob_contig_1,38537,38396,rage,Rage_contig_1,38526,38385,100,1.19E-28,hypothetical protein,JZFESBBW_CDS_0073,hypothetical protein,MOJOLAXZ_CDS_0076,yaccob - JZFESBBW_CDS_0073,yaccob - JZFESBBW_CDS_0073 - hypothetical protein,rage - MOJOLAXZ_CDS_0076,rage - MOJOLAXZ_CDS_0076 - hypothetical protein
yaccob,Yaccob_contig_1,39238,39352,rage,Rage_contig_1,39227,39341,97.2,1.44E-22,hypothetical protein,JZFESBBW_CDS_0075,hypothetical protein,MOJOLAXZ_CDS_0078,yaccob - JZFESBBW_CDS_0075,yaccob - JZFESBBW_CDS_0075 - hypothetical protein,rage - MOJOLAXZ_CDS_0078,rage - MOJOLAXZ_CDS_0078 - hypothetical protein
yaccob,Yaccob_contig_1,40443,42081,rage,Rage_contig_1,40431,41919,99.7,0,DNA primase,JZFESBBW_CDS_0078,DNA primase,MOJOLAXZ_CDS_0081,yaccob - JZFESBBW_CDS_0078,yaccob - JZFESBBW_CDS_0078 - DNA primase,rage - MOJOLAXZ_CDS_0081,rage - MOJOLAXZ_CDS_0081 - DNA primase
yaccob,Yaccob_contig_1,42438,42954,rage,Rage_contig_1,42425,42941,100,1.52E-119,hypothetical protein,JZFESBBW_CDS_0080,hypothetical protein,MOJOLAXZ_CDS_0084,yaccob - JZFESBBW_CDS_0080,yaccob - JZFESBBW_CDS_0080 - hypothetical protein,rage - MOJOLAXZ_CDS_0084,rage - MOJOLAXZ_CDS_0084 - hypothetical protein
yaccob,Yaccob_contig_1,5181,5508,rage,Rage_contig_1,5181,5514,99,5.18E-67,hypothetical protein,JZFESBBW_CDS_0012,hypothetical protein,MOJOLAXZ_CDS_0011,yaccob - JZFESBBW_CDS_0012,yaccob - JZFESBBW_CDS_0012 - hypothetical protein,rage - MOJOLAXZ_CDS_0011,rage - MOJOLAXZ_CDS_0011 - hypothetical protein
yaccob,Yaccob_contig_1,6067,6529,rage,Rage_contig_1,6314,6509,100,9.80E-32,hypothetical protein,JZFESBBW_CDS_0014,hypothetical protein,MOJOLAXZ_CDS_0014,yaccob - JZFESBBW_CDS_0014,yaccob - JZFESBBW_CDS_0014 - hypothetical protein,rage - MOJOLAXZ_CDS_0014,rage - MOJOLAXZ_CDS_0014 - hypothetical protein
yaccob,Yaccob_contig_1,6915,8250,rage,Rage_contig_1,6912,8247,100,1.34E-301,minor tail protein,JZFESBBW_CDS_0016,minor tail protein,MOJOLAXZ_CDS_0016,yaccob - JZFESBBW_CDS_0016,yaccob - JZFESBBW_CDS_0016 - minor tail protein,rage - MOJOLAXZ_CDS_0016,rage - MOJOLAXZ_CDS_0016 - minor tail protein
yaccob,Yaccob_contig_1,9051,9501,rage,Rage_contig_1,9047,9497,100,1.08E-95,tail completion or Neck1 protein,JZFESBBW_CDS_0020,tail completion or Neck1 protein,MOJOLAXZ_CDS_0019,yaccob - JZFESBBW_CDS_0020,yaccob - JZFESBBW_CDS_0020 - tail completion or Neck1 protein,rage - MOJOLAXZ_CDS_0019,rage - MOJOLAXZ_CDS_0019 - tail completion or Neck1 protein
yaccob,Yaccob_contig_1,13083,13536,rage,Rage_contig_1,13080,13533,100,1.89E-98,HNH endonuclease,JZFESBBW_CDS_0023,HNH endonuclease,MOJOLAXZ_CDS_0022,yaccob - JZFESBBW_CDS_0023,yaccob - JZFESBBW_CDS_0023 - HNH endonuclease,rage - MOJOLAXZ_CDS_0022,rage - MOJOLAXZ_CDS_0022 - HNH endonuclease
yaccob,Yaccob_contig_1,14710,15586,rage,Rage_contig_1,14060,15251,98.8,5.33E-113,hypothetical protein,JZFESBBW_CDS_0026,virion structural protein,MOJOLAXZ_CDS_0024,yaccob - JZFESBBW_CDS_0026,yaccob - JZFESBBW_CDS_0026 - hypothetical protein,rage - MOJOLAXZ_CDS_0024,rage - MOJOLAXZ_CDS_0024 - virion structural protein
yaccob,Yaccob_contig_1,15832,16348,rage,Rage_contig_1,15829,16219,100,2.50E-72,minor tail protein,JZFESBBW_CDS_0028,minor tail protein,MOJOLAXZ_CDS_0027,yaccob - JZFESBBW_CDS_0028,yaccob - JZFESBBW_CDS_0028 - minor tail protein,rage - MOJOLAXZ_CDS_0027,rage - MOJOLAXZ_CDS_0027 - minor tail protein
yaccob,Yaccob_contig_1,27467,26570,rage,Rage_contig_1,27280,26563,100,2.13E-153,nucleotide pyrophosphohydrolase,JZFESBBW_CDS_0050,nucleotide pyrophosphohydrolase,MOJOLAXZ_CDS_0049,yaccob - JZFESBBW_CDS_0050,yaccob - JZFESBBW_CDS_0050 - nucleotide pyrophosphohydrolase,rage - MOJOLAXZ_CDS_0049,rage - MOJOLAXZ_CDS_0049 - nucleotide pyrophosphohydrolase
yaccob,Yaccob_contig_1,29181,28095,rage,Rage_contig_1,28561,28090,100,1.04E-101,DNA helicase,JZFESBBW_CDS_0053,DNA helicase,MOJOLAXZ_CDS_0053,yaccob - JZFESBBW_CDS_0053,yaccob - JZFESBBW_CDS_0053 - DNA helicase,rage - MOJOLAXZ_CDS_0053,rage - MOJOLAXZ_CDS_0053 - DNA helicase
yaccob,Yaccob_contig_1,29815,29635,rage,Rage_contig_1,29809,29629,100,2.88E-41,DNA helicase,JZFESBBW_CDS_0054,DNA helicase,MOJOLAXZ_CDS_0055,yaccob - JZFESBBW_CDS_0054,yaccob - JZFESBBW_CDS_0054 - DNA helicase,rage - MOJOLAXZ_CDS_0055,rage - MOJOLAXZ_CDS_0055 - DNA helicase
yaccob,Yaccob_contig_1,31766,29993,rage,Rage_contig_1,30809,29987,100,1.42E-182,DNA polymerase,JZFESBBW_CDS_0057,DNA polymerase,MOJOLAXZ_CDS_0058,yaccob - JZFESBBW_CDS_0057,yaccob - JZFESBBW_CDS_0057 - DNA polymerase,rage - MOJOLAXZ_CDS_0058,rage - MOJOLAXZ_CDS_0058 - DNA polymerase
yaccob,Yaccob_contig_1,32886,32688,rage,Rage_contig_1,32873,32681,100,5.97E-37,hypothetical protein,JZFESBBW_CDS_0060,hypothetical protein,MOJOLAXZ_CDS_0061,yaccob - JZFESBBW_CDS_0060,yaccob - JZFESBBW_CDS_0060 - hypothetical protein,rage - MOJOLAXZ_CDS_0061,rage - MOJOLAXZ_CDS_0061 - hypothetical protein
yaccob,Yaccob_contig_1,38211,37830,rage,Rage_contig_1,38200,37819,100,3.43E-80,protease,JZFESBBW_CDS_0071,protease,MOJOLAXZ_CDS_0074,yaccob - JZFESBBW_CDS_0071,yaccob - JZFESBBW_CDS_0071 - protease,rage - MOJOLAXZ_CDS_0074,rage - MOJOLAXZ_CDS_0074 - protease
yaccob,Yaccob_contig_1,39184,38485,rage,Rage_contig_1,39173,38474,100,3.24E-150,hypothetical protein,JZFESBBW_CDS_0073,hypothetical protein,MOJOLAXZ_CDS_0076,yaccob - JZFESBBW_CDS_0073,yaccob - JZFESBBW_CDS_0073 - hypothetical protein,rage - MOJOLAXZ_CDS_0076,rage - MOJOLAXZ_CDS_0076 - hypothetical protein
yaccob,Yaccob_contig_1,20572,21235,rage,Rage_contig_1,20570,21233,100,2.11E-157,hypothetical protein,JZFESBBW_CDS_0035,hypothetical protein,MOJOLAXZ_CDS_0034,yaccob - JZFESBBW_CDS_0035,yaccob - JZFESBBW_CDS_0035 - hypothetical protein,rage - MOJOLAXZ_CDS_0034,rage - MOJOLAXZ_CDS_0034 - hypothetical protein
yaccob,Yaccob_contig_1,21709,21268,rage,Rage_contig_1,21707,21260,84.4,1.41E-66,hypothetical protein,JZFESBBW_CDS_0036,hypothetical protein,MOJOLAXZ_CDS_0035,yaccob - JZFESBBW_CDS_0036,yaccob - JZFESBBW_CDS_0036 - hypothetical protein,rage - MOJOLAXZ_CDS_0035,rage - MOJOLAXZ_CDS_0035 - hypothetical protein
yaccob,Yaccob_contig_1,24235,23773,rage,Rage_contig_1,24230,23501,94.6,1.55E-85,DNA helicase,JZFESBBW_CDS_0044,hypothetical protein,MOJOLAXZ_CDS_0043,yaccob - JZFESBBW_CDS_0044,yaccob - JZFESBBW_CDS_0044 - DNA helicase,rage - MOJOLAXZ_CDS_0043,rage - MOJOLAXZ_CDS_0043 - hypothetical protein
yaccob,Yaccob_contig_1,25618,24901,rage,Rage_contig_1,25612,24895,97.8,2.12E-166,hypothetical protein,JZFESBBW_CDS_0046,thymidylate synthase,MOJOLAXZ_CDS_0046,yaccob - JZFESBBW_CDS_0046,yaccob - JZFESBBW_CDS_0046 - hypothetical protein,rage - MOJOLAXZ_CDS_0046,rage - MOJOLAXZ_CDS_0046 - thymidylate synthase
yaccob,Yaccob_contig_1,26108,25979,rage,Rage_contig_1,26101,25972,100,1.07E-27,phosphofructokinase,JZFESBBW_CDS_0048,phosphofructokinase,MOJOLAXZ_CDS_0047,yaccob - JZFESBBW_CDS_0048,yaccob - JZFESBBW_CDS_0048 - phosphofructokinase,rage - MOJOLAXZ_CDS_0047,rage - MOJOLAXZ_CDS_0047 - phosphofructokinase
yaccob,Yaccob_contig_1,33352,32893,rage,Rage_contig_1,33344,32885,100,1.28E-103,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,JZFESBBW_CDS_0061,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,MOJOLAXZ_CDS_0062,yaccob - JZFESBBW_CDS_0061,yaccob - JZFESBBW_CDS_0061 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein,rage - MOJOLAXZ_CDS_0062,rage - MOJOLAXZ_CDS_0062 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein
yaccob,Yaccob_contig_1,33907,33616,rage,Rage_contig_1,33899,33608,100,9.57E-63,hypothetical protein,JZFESBBW_CDS_0063,hypothetical protein,MOJOLAXZ_CDS_0064,yaccob - JZFESBBW_CDS_0063,yaccob - JZFESBBW_CDS_0063 - hypothetical protein,rage - MOJOLAXZ_CDS_0064,rage - MOJOLAXZ_CDS_0064 - hypothetical protein
yaccob,Yaccob_contig_1,34590,34296,rage,Rage_contig_1,34582,34288,100,7.44E-66,hypothetical protein,JZFESBBW_CDS_0065,hypothetical protein,MOJOLAXZ_CDS_0066,yaccob - JZFESBBW_CDS_0065,yaccob - JZFESBBW_CDS_0065 - hypothetical protein,rage - MOJOLAXZ_CDS_0066,rage - MOJOLAXZ_CDS_0066 - hypothetical protein
yaccob,Yaccob_contig_1,35946,35043,rage,Rage_contig_1,35743,35035,100,2.27E-162,exonuclease,JZFESBBW_CDS_0067,exonuclease,MOJOLAXZ_CDS_0068,yaccob - JZFESBBW_CDS_0067,yaccob - JZFESBBW_CDS_0067 - exonuclease,rage - MOJOLAXZ_CDS_0068,rage - MOJOLAXZ_CDS_0068 - exonuclease
yaccob,Yaccob_contig_1,37760,36596,rage,Rage_contig_1,37633,36586,100,1.06E-240,hypothetical protein,JZFESBBW_CDS_0069,hypothetical protein,MOJOLAXZ_CDS_0071,yaccob - JZFESBBW_CDS_0069,yaccob - JZFESBBW_CDS_0069 - hypothetical protein,rage - MOJOLAXZ_CDS_0071,rage - MOJOLAXZ_CDS_0071 - hypothetical protein
yaccob,Yaccob_contig_1,43215,43608,rage,Rage_contig_1,43199,43553,100,2.14E-46,hypothetical protein,JZFESBBW_CDS_0082,hypothetical protein,MOJOLAXZ_CDS_0086,yaccob - JZFESBBW_CDS_0082,yaccob - JZFESBBW_CDS_0082 - hypothetical protein,rage - MOJOLAXZ_CDS_0086,rage - MOJOLAXZ_CDS_0086 - hypothetical protein
yaccob,Yaccob_contig_1,45282,45423,rage,Rage_contig_1,45264,45405,100,2.66E-28,hypothetical protein,JZFESBBW_CDS_0086,hypothetical protein,MOJOLAXZ_CDS_0091,yaccob - JZFESBBW_CDS_0086,yaccob - JZFESBBW_CDS_0086 - hypothetical protein,rage - MOJOLAXZ_CDS_0091,rage - MOJOLAXZ_CDS_0091 - hypothetical protein
yaccob,Yaccob_contig_1,0,456,viralious,Viralious_contig_1,0,1611,99.2,3.69E-100,terminase large subunit,JZFESBBW_CDS_0001,terminase large subunit,VNLSRWGA_CDS_0001,yaccob - JZFESBBW_CDS_0001,yaccob - JZFESBBW_CDS_0001 - terminase large subunit,viralious - VNLSRWGA_CDS_0001,viralious - VNLSRWGA_CDS_0001 - terminase large subunit
yaccob,Yaccob_contig_1,1248,1482,viralious,Viralious_contig_1,1729,1963,100,4.23E-54,hypothetical protein,JZFESBBW_CDS_0004,hypothetical protein,VNLSRWGA_CDS_0002,yaccob - JZFESBBW_CDS_0004,yaccob - JZFESBBW_CDS_0004 - hypothetical protein,viralious - VNLSRWGA_CDS_0002,viralious - VNLSRWGA_CDS_0002 - hypothetical protein
yaccob,Yaccob_contig_1,1567,2524,viralious,Viralious_contig_1,1965,3006,100,1.02E-223,portal protein,JZFESBBW_CDS_0005,portal protein,VNLSRWGA_CDS_0003,yaccob - JZFESBBW_CDS_0005,yaccob - JZFESBBW_CDS_0005 - portal protein,viralious - VNLSRWGA_CDS_0003,viralious - VNLSRWGA_CDS_0003 - portal protein
yaccob,Yaccob_contig_1,2589,3021,viralious,Viralious_contig_1,3071,3503,100,1.10E-92,portal protein,JZFESBBW_CDS_0006,portal protein,VNLSRWGA_CDS_0004,yaccob - JZFESBBW_CDS_0006,yaccob - JZFESBBW_CDS_0006 - portal protein,viralious - VNLSRWGA_CDS_0004,viralious - VNLSRWGA_CDS_0004 - portal protein
yaccob,Yaccob_contig_1,3023,3371,viralious,Viralious_contig_1,3505,3853,99.1,7.45E-75,head scaffolding protein,JZFESBBW_CDS_0007,hypothetical protein,VNLSRWGA_CDS_0005,yaccob - JZFESBBW_CDS_0007,yaccob - JZFESBBW_CDS_0007 - head scaffolding protein,viralious - VNLSRWGA_CDS_0005,viralious - VNLSRWGA_CDS_0005 - hypothetical protein
yaccob,Yaccob_contig_1,3415,3856,viralious,Viralious_contig_1,3897,4338,100,9.51E-96,head scaffolding protein,JZFESBBW_CDS_0008,head scaffolding protein,VNLSRWGA_CDS_0006,yaccob - JZFESBBW_CDS_0008,yaccob - JZFESBBW_CDS_0008 - head scaffolding protein,viralious - VNLSRWGA_CDS_0006,viralious - VNLSRWGA_CDS_0006 - head scaffolding protein
yaccob,Yaccob_contig_1,4091,4826,viralious,Viralious_contig_1,4274,5309,100,1.29E-166,major head protein,JZFESBBW_CDS_0010,major head protein,VNLSRWGA_CDS_0007,yaccob - JZFESBBW_CDS_0010,yaccob - JZFESBBW_CDS_0010 - major head protein,viralious - VNLSRWGA_CDS_0007,viralious - VNLSRWGA_CDS_0007 - major head protein
yaccob,Yaccob_contig_1,23102,23555,viralious,Viralious_contig_1,23590,24043,100,6.45E-102,endolysin,JZFESBBW_CDS_0042,endolysin,VNLSRWGA_CDS_0038,yaccob - JZFESBBW_CDS_0042,yaccob - JZFESBBW_CDS_0042 - endolysin,viralious - VNLSRWGA_CDS_0038,viralious - VNLSRWGA_CDS_0038 - endolysin
yaccob,Yaccob_contig_1,24235,23773,viralious,Viralious_contig_1,24722,23993,94.6,1.57E-85,DNA helicase,JZFESBBW_CDS_0044,endolysin,VNLSRWGA_CDS_0038,yaccob - JZFESBBW_CDS_0044,yaccob - JZFESBBW_CDS_0044 - DNA helicase,viralious - VNLSRWGA_CDS_0038,viralious - VNLSRWGA_CDS_0038 - endolysin
yaccob,Yaccob_contig_1,24753,24234,viralious,Viralious_contig_1,25003,24721,100,1.67E-60,DNA helicase,JZFESBBW_CDS_0044,DNA helicase,VNLSRWGA_CDS_0039,yaccob - JZFESBBW_CDS_0044,yaccob - JZFESBBW_CDS_0044 - DNA helicase,viralious - VNLSRWGA_CDS_0039,viralious - VNLSRWGA_CDS_0039 - DNA helicase
yaccob,Yaccob_contig_1,25618,24901,viralious,Viralious_contig_1,25958,25235,97,6.20E-112,hypothetical protein,JZFESBBW_CDS_0046,dCMP deaminase,VNLSRWGA_CDS_0041,yaccob - JZFESBBW_CDS_0046,yaccob - JZFESBBW_CDS_0046 - hypothetical protein,viralious - VNLSRWGA_CDS_0041,viralious - VNLSRWGA_CDS_0041 - dCMP deaminase
yaccob,Yaccob_contig_1,25983,25614,viralious,Viralious_contig_1,26469,26100,100,1.06E-82,thymidylate synthase,JZFESBBW_CDS_0047,hypothetical protein,VNLSRWGA_CDS_0043,yaccob - JZFESBBW_CDS_0047,yaccob - JZFESBBW_CDS_0047 - thymidylate synthase,viralious - VNLSRWGA_CDS_0043,viralious - VNLSRWGA_CDS_0043 - hypothetical protein
yaccob,Yaccob_contig_1,26574,26109,viralious,Viralious_contig_1,27060,26595,100,2.90E-104,nucleotide pyrophosphohydrolase,JZFESBBW_CDS_0050,nucleotide pyrophosphohydrolase,VNLSRWGA_CDS_0046,yaccob - JZFESBBW_CDS_0050,yaccob - JZFESBBW_CDS_0050 - nucleotide pyrophosphohydrolase,viralious - VNLSRWGA_CDS_0046,viralious - VNLSRWGA_CDS_0046 - nucleotide pyrophosphohydrolase
yaccob,Yaccob_contig_1,33352,32893,viralious,Viralious_contig_1,33995,33380,100,1.30E-103,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,JZFESBBW_CDS_0061,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,VNLSRWGA_CDS_0057,yaccob - JZFESBBW_CDS_0061,yaccob - JZFESBBW_CDS_0061 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein,viralious - VNLSRWGA_CDS_0057,viralious - VNLSRWGA_CDS_0057 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein
yaccob,Yaccob_contig_1,34213,33979,viralious,Viralious_contig_1,34701,34467,100,6.37E-50,hypothetical protein,JZFESBBW_CDS_0064,hypothetical protein,VNLSRWGA_CDS_0059,yaccob - JZFESBBW_CDS_0064,yaccob - JZFESBBW_CDS_0064 - hypothetical protein,viralious - VNLSRWGA_CDS_0059,viralious - VNLSRWGA_CDS_0059 - hypothetical protein
yaccob,Yaccob_contig_1,8733,8856,viralious,Viralious_contig_1,9214,9337,100,1.22E-25,hypothetical protein,JZFESBBW_CDS_0018,hypothetical protein,VNLSRWGA_CDS_0017,yaccob - JZFESBBW_CDS_0018,yaccob - JZFESBBW_CDS_0018 - hypothetical protein,viralious - VNLSRWGA_CDS_0017,viralious - VNLSRWGA_CDS_0017 - hypothetical protein
yaccob,Yaccob_contig_1,9051,9501,viralious,Viralious_contig_1,9532,9982,100,1.10E-95,tail completion or Neck1 protein,JZFESBBW_CDS_0020,tail completion or Neck1 protein,VNLSRWGA_CDS_0019,yaccob - JZFESBBW_CDS_0020,yaccob - JZFESBBW_CDS_0020 - tail completion or Neck1 protein,viralious - VNLSRWGA_CDS_0019,viralious - VNLSRWGA_CDS_0019 - tail completion or Neck1 protein
yaccob,Yaccob_contig_1,20246,20573,viralious,Viralious_contig_1,20878,21061,100,1.60E-39,outer membrane protein,JZFESBBW_CDS_0034,hypothetical protein,VNLSRWGA_CDS_0030,yaccob - JZFESBBW_CDS_0034,yaccob - JZFESBBW_CDS_0034 - outer membrane protein,viralious - VNLSRWGA_CDS_0030,viralious - VNLSRWGA_CDS_0030 - hypothetical protein
yaccob,Yaccob_contig_1,21888,21705,viralious,Viralious_contig_1,22376,22193,100,9.44E-38,hypothetical protein,JZFESBBW_CDS_0036,hypothetical protein,VNLSRWGA_CDS_0032,yaccob - JZFESBBW_CDS_0036,yaccob - JZFESBBW_CDS_0036 - hypothetical protein,viralious - VNLSRWGA_CDS_0032,viralious - VNLSRWGA_CDS_0032 - hypothetical protein
yaccob,Yaccob_contig_1,22046,22364,viralious,Viralious_contig_1,22533,22851,100,2.04E-67,hypothetical protein,JZFESBBW_CDS_0039,hypothetical protein,VNLSRWGA_CDS_0035,yaccob - JZFESBBW_CDS_0039,yaccob - JZFESBBW_CDS_0039 - hypothetical protein,viralious - VNLSRWGA_CDS_0035,viralious - VNLSRWGA_CDS_0035 - hypothetical protein
yaccob,Yaccob_contig_1,27467,26570,viralious,Viralious_contig_1,27953,27056,100,2.55E-203,nucleotide pyrophosphohydrolase,JZFESBBW_CDS_0050,nucleotide pyrophosphohydrolase,VNLSRWGA_CDS_0046,yaccob - JZFESBBW_CDS_0050,yaccob - JZFESBBW_CDS_0050 - nucleotide pyrophosphohydrolase,viralious - VNLSRWGA_CDS_0046,viralious - VNLSRWGA_CDS_0046 - nucleotide pyrophosphohydrolase
